id,Translation
5343,"total, sin adulterar, minucioso, austero, mirando, jodido, puro, perfecto, bruto, eterno, doble teñido, consumado, completo, arrant,"
5344,"maldito, llameante, estrellándose, floreciente, sangriento, parpadeando, bally,"
5345,¡Excelente!
5346,"sin alivio, sin disminuir,"
5347,"sin templar,"
5348,"no moderado,"
5349,Quemado por el sol
5350,"sin templar, sin endurecer,"
5351,"sin recocer, quebradizo,"
5352,"maniobrable, maniobrable,"
5353,Motilidad
5354,"transportable, transferible, transferible, movible, movible,"
5355,"elevable, elevable,"
5356,"alto y delgado,"
5357,Rotable
5358,trasplantable
5359,Inmóvil
5360,"inamovible, estable, inamovible, inamovible,"
5361,"inmóvil, inmóvil,"
5362,rígido
5363,portátil
5364,"hombre-portátil,"
5365,inportable
5366,de quita y pon
5367,Descartable
5368,"extraíble, extraíble,"
5369,"inamovible,"
5370,Profesor con titularidad permanente
5371,"argentífero,"
5372,"dorado, dorado, dorado,"
5373,"cascado,"
5374,"no metálico, no metálico,"
5375,metamórfico
5376,epimórfico
5377,"hemimetamorfo, hemimetamórfico, hemimetabólico, hemimetabólico,"
5378,"holometábolos, holometabólicos,"
5379,"no metamórfico,"
5380,ametabólico
5381,moderada
5382,"medio, intermedio, medio,"
5383,"conservador, cauteloso,"
5384,"razonable, justo, justo,"
5385,indiferente
5386,restringidos
5387,Medio del camino
5388,"pequeño, modesto,"
5389,inmoderado
5390,Sensación de calor
5391,"todo despedido,"
5392,"exagerado, exagerado, exagerado,"
5393,"irrazonable, indebido, desordenado, excesivo,"
5394,"usurero, inconcebible, empinado, indignante, exorbitante, exorbitante,"
5395,"pecaminoso, exagerado, extraordinario,"
5396,Extremo
5397,Extremo
5398,"ultra, radical, extremista,"
5399,Selecciona la anterioridad en la cual los clientes pueden reservar
5400,severo
5401,Moderno
5402,Modernismo
5403,no moderno
5404,"medieval, medieval, gótico,"
5405,estilo victoriano
5406,pequeño
5407,"excesivo, recatado, tímido,"
5408,bueno
5409,avergonzado
5410,inmodesto
5411,indecente
5412,pequeño
5413,"modesto, jubilado,"
5414,inmodesto
5415,Importante
5416,"engreído, arrogante,"
5417,sin modificar
5418,"inadaptado,"
5419,sin restricciones
5420,modulado
5421,"sin modular,"
5422,"polivalente, multivalente,"
5423,univalente
5424,"monótono, monótono,"
5425,"no monotónico,"
5426,monovalente
5427,polivalente
5428,Moralidad
5429,casto
5430,"vida limpia, limpia,"
5431,Moral
5432,esta vez.
5433,"incorrupto,"
5434,inmoral
5435,"desenfrenado, libertino, libertino, rápido, disoluto, disipado, degradado, degenerado, libertino,"
5436,"impactante, vergonzoso, escandaloso, vergonzoso,"
5437,Escrófula
5438,lícito
5439,ilícito
5440,"extramarital, extracurricular, adúltero,"
5441,"ilegal, ilícito, ilegítimo"
5442,Centrado en sus principios
5443,de altos principios
5444,inmoral
5445,Galore
5446,"muchos otros, muchos, muchos,"
5447,numerosa legión
5448,algunas
5449,"demasiado,"
5450,tales
5451,"Leve, poco"
5452,Pequeño
5453,menos grande
5454,"mortal,"
5455,inmortal
5456,"inmarcesible, amaranto,"
5457,"inmortal, inmortal,"
5458,deífico
5459,"impulsado, impulsado,"
5460,"sin razón, sin causa,"
5461,"lascivo, no provocado, sin motivo,"
5462,"tocado, agitado, movido, afectado,"
5463,enfermo
5464,"intacto, impasible, impasible,"
5465,mover
5466,"conmovedor, conmovedor, conmovedor,"
5467,Obsesionante
5468,"reconfortante,"
5469,"conmovedor, conmovedor,"
5470,inmóvil
5471,"no afecta,"
5472,a. cinética.
5473,móvil
5474,"inmóvil, inmóvil,"
5475,"quieto, estático, inmóvil, inactivo,"
5476,"encalmado,"
5477,"conjunto, rígido, fijo,"
5478,"inmóvil, enraizado, congelado,"
5479,inerte
5480,sesión
5481,todavía
5482,"recién cortado,"
5483,"sin segar, sin cortar,"
5484,"marinero, marinero,"
5485,poco marino
5486,"lubberly, landlubberly,"
5487,de Cooperación Internacional
5488,"mundial, mundial, mundial, planetario, global,"
5489,"internacionalista, internacionalista,"
5490,"naturales,"
5491,tierra
5492,no natural
5493,violento
5494,"naturales,"
5495,"sin teñir, sin teñir, sin blanquear,"
5496,"irreal, artificial,"
5497,"escenificado, arreglado,"
5498,Biónica
5499,"teñido, coloreado, coloreado, blanqueado,"
5500,"poco realista, cartón,"
5501,"sintético, celuloide,"
5502,"estilizado, estilizado, convencionalizado, convencionalizado,"
5503,tontin
5504,"sustituto, sustituto,"
5505,artificial
5506,"simulado, imitación, falso, falso, falso,"
5507,"sintético, semisintético, artificial,"
5508,junto a
5509,pintadas
5510,"naturales,"
5511,sobrenatural
5512,"espiritual, espectral, fantasmal, fantasmal, fantasmal, aparicion,"
5513,inquietante
5514,"extraño, sobrenatural, misterioso, sobrenatural,"
5515,"fey, duende,"
5516,"mago, mago, brujo, hechicero, mágico, mágico, encantador,"
5517,"milagroso, maravilloso, maravilloso,"
5518,metafísico
5519,"trascendental, sobrenatural, de otro mundo, no natural,"
5520,talismán
5521,"transmundano,"
5522,como una bruja
5523,"naturales,"
5524,máximoundefined trust
5525,coronamiento
5526,"…en la ciudad,"
5527,"indispensable, esencial,"
5528,titular
5529,"requisito, requerido, necesario, necesario,"
5530,obligatoria
5531,"innecesario, innecesario,"
5532,"excedente, supernumerario, superfluo, supererogatorio, sobrante, redundante, extra, sobrante,"
5533,"innecesario, innecesario, gratuito,"
5534,"no esencial,"
5535,"psiconeurótico, neurótico,"
5536,"abúlico, abúlico,"
5537,compulsivo
5538,"inadaptado, perturbado,"
5539,"hipocondríaco, hipocondríaco,"
5540,"histérico, histérico,"
5541,"megalomaníaco, megalómano,"
5542,"ninfómana, ninfómana,"
5543,"obsesivo, obsesivo,"
5544,obsesivo
5545,patológico
5546,Fobia
5547,psicosomático
5548,Esquizoide
5549,"innecesario,"
5550,juntos
5551,genial
5552,"bien,"
5553,placentero
5554,"desagradable, horrible,"
5555,"pésimo, sucio, sucio,"
5556,sucio
5557,"cruel, odioso,"
5558,hidalgo
5559,"ennoblecedor, dignificante,"
5560,"sublime, enrarecido, enrarecido, noble, noble, idealista, altruista, exaltado, grandioso, exaltado, elevado,"
5561,"magnánimo, de gran corazón,"
5562,innoble
5563,"significa enérgico, malo, básico,"
5564,"bruto,"
5565,hidalgo
5566,señorialmente grandioso agosto
5567,"real, real, púrpura, majestuoso, imperial,"
5568,"regio, rey,"
5569,"monárquico, monarcal,"
5570,magnífico
5571,"como una reina, como una reina,"
5572,real
5573,"humilde, humilde, bastardo, bastardo,"
5574,"sin título, poco amable, innoble,"
5575,"normal,"
5576,"naturales,"
5577,regular
5578,típico
5579,"antinatural, anormal,"
5580,"desviado, desviado, aberrante,"
5581,"irregular, atípico,"
5582,pieza
5583,Friki
5584,"pervertido, rizado,"
5585,Subnormal
5586,Supernormal:
5587,"normal,"
5588,Sensación de calor
5589,nuestras aperturas excepcionales...
5590,hipertenso
5591,Hipotenso
5592,normotenso
5593,Paranormal
5594,parapsicológico
5595,"psicoquinético,"
5596,"supranormal, supernormal,"
5597,Centro-sur
5598,"de nariz,"
5599,"nariz chata, nariz corta, nariz chata, nariz chata,"
5600,Notamos
5601,detectada
5602,inadvertido
5603,"olvidado, ignorado,"
5604,"desatendido, descuidado, ignorado,"
5605,"desapercibido, sin marcar, pasado por alto,"
5606,"desapercibido,"
5607,"inadvertido, inadvertido,"
5608,detectada
5609,285.
5610,no detectado
5611,Undiscovered
5612,"invisible, inobservado,"
5613,indeterminado
5614,inexplicable
5615,nocivos
5616,"pestilente, pernicioso, mortal, nefasto,"
5617,"degradante, corruptor,"
5618,"vesicatorio, vesicante,"
5619,inofensivo
5620,"inofensivo,"
5621,obediente.
5622,"dócil, aquiescente,"
5623,proporcionado
5624,"obediente, dudoso,"
5625,Desobediente
5626,"descarriado, perverso, obstinado, contrario,"
5627,"refractario, recalcitrante, rebelde,"
5628,"voluntarioso, voluntarioso, obstinado, testarudo, perverso,"
5629,Recusación
5630,"entrometido, notable,"
5631,"discreto, imperceptible,"
5632,"objetivo, no subjetivo,"
5633,"neutral, impersonal,"
5634,Verificación formal
5635,"no verificable, no objetivo,"
5636,obligado
5637,"obligado, obligado,"
5638,deudor
5639,deudor
5640,supuesto
5641,tributario
5642,"sin compromiso,"
5643,imbecil
5644,obvio
5645,"inconfundible, llano, patente, manifiesto, evidente, aparente,"
5646,"dado por sentado, evidente, axiomático,"
5647,"demostrable, demostrable,"
5648,franco
5649,"abrir y cerrar,"
5650,No precisa aclaración
5651,transparente
5652,"escribió grande,"
5653,no obvio
5654,"inaparente,"
5655,"indemostrable,"
5656,"taponado, bloqueado,"
5657,"estancado, estancado,"
5658,impedido
5659,TROMBOSIS
5660,no está obstruida
5661,"abierto, claro,"
5662,no obstruido (calificador)
5663,sin obstáculos
5664,desatascado
5665,ocupado
5666,desocupado
5667,"gratis,"
5668,"repuesto, gratis,"
5669,desocupado
5670,Cedida
5671,Ofensivo
5672,"repulsivo, repugnante, obsceno, detestable, aborrecible,"
5673,"sepulcral, espantoso, osario,"
5674,horripilante
5675,"asqueroso, perverso, asqueroso, repugnante, repugnante, repugnante, repugnante, repugnante, repugnante, repugnante, desagradable, repugnante, repugnante,"
5676,"morboso, macabro,"
5677,"indignante, horroroso, horrible, espantoso,"
5678,"desagradable, objetable,"
5679,rango
5680,escaramuza
5681,verminoso
5682,inofensivo
5683,"inocuo, inocuo,"
5684,"sabroso, sabroso,"
5685,"desagradable, desagradable, ofensivo,"
5686,Olor
5687,Ofensivo
5688,"calumnioso, oprobioso, abusivo,"
5689,"inofensivo, inofensivo,"
5690,"ofensivo, indefenso,"
5691,Ofensivo
5692,"antipersonal,"
5693,"atacante, agresivo,"
5694,"asalto, depredador, merodeador,"
5695,"a la ofensiva,"
5696,Armamento antitanque
5697,pecando
5698,"violatorio, ofensivo,"
5699,inofensivo
5700,"disculpa, disculpa,"
5701,"autocrítico,"
5702,Unapologetic
5703,"autorizado, autorizado, autorizado,"
5704,de oficio
5705,"formalizado, formalizado,"
5706,extraoficial
5707,"resumen, parche de tambor,"
5708,"gato montés, no autorizado, no autorizado,"
5709,"no autorizado,"
5710,confirmada
5711,no confirmado
5712,extraoficial
5713,legitimo
5714,"reconocido, reconocido,"
5715,no establecido
5716,"no reconocido, no reconocido,"
5717,"indocto, incondicionado, innato,"
5718,sin tratamiento previo
5719,"entre bastidores,"
5720,fuera de la calle
5721,viejo
5722,"antiguo, secular,"
5723,"arcaico, anticuado, antediluviano,"
5724,objeto de antigüedad
5725,Remendado
5726,"usado, de segunda mano,"
5727,ocaso
5728,Nuevo
5729,"impecable, impecable, flamante, flamante,"
5730,"recién nacido, recién nacido,"
5731,recién descubierto
5732,"refrescante, novedoso,"
5733,"parvenue, parvenu,"
5734,"revolucionario, radical,"
5735,subiendo
5736,"no probado, no probado,"
5737,sin usar
5738,viejo
5739,"mayor, mayor, mayor, mayor,"
5740,"mayor de edad, envejecido,"
5741,"senescente, envejecimiento, envejecimiento,"
5742,antiguo
5743,"senil,"
5744,Centenarios
5745,"senil, gaga, doddery, doddering,"
5746,Emérito
5747,"canoso, canoso, canoso, grisáceo, canoso, canoso, canoso, canoso, canoso, canoso,"
5748,de mediana edad
5749,Nonagenarios
5750,Octogenarios
5751,Viejecillo
5752,"jubilado, sobreenvejecido, exagerado, sobre la colina,"
5753,Senescencia
5754,venerado
5755,"dos años de edad,"
5756,niño de tres años?
5757,"de cuatro años,"
5758,"adolescente, adolescente, adolescente, adolescente,"
5759,infantil (calificador)
5760,JUNIOR
5761,"pequeño poco,"
5762,RECIEN NACIDO
5763,enternecida
5764,"juvenil, joven, primaveral,"
5765,fuera de línea/off-line
5766,fuera de línea/off-line
5767,no
5768,desconectado
5769,"desactivado, cancelado,"
5770,"desabrochado, abierto,"
5771,entreabierto
5772,"sin abrir, cerrar, cerrar,"
5773,abierto
5774,cerrado
5775,"boquiabierto, ágape,"
5776,entrecerrar los ojos
5777,"espaciado simple,"
5778,sin plomo
5779,embebido
5780,como una valla
5781,no cerrado
5782,abierto
5783,sin curtir
5784,No explotado
5785,efectivo
5786,"no operativo, inactivo,"
5787,oportuno
5788,"maduro, cierto, bueno,"
5789,inoportuno
5790,"incorrecto, inoportuno, inoportuno, inoportuno,"
5791,inoportuno
5792,"oponible, oponible,"
5793,sin oposición
5794,Conflicto (Psicología)
5795,sin oposición
5796,Optimista
5797,Alcista -
5798,"optimista, pollyannaish, alegre,"
5799,"rosado, color de rosa,"
5800,soñador
5801,sanguina
5802,pesimista
5803,Bajista -
5804,"desanimado, desanimado, desmoralizado, desmoralizado,"
5805,Asistente de hospital
5806,– Ven.
5807,"revoltosos, ruidosos, robustos, revoltosos, bulliciosos,"
5808,"mafia, turba,"
5809,"ruidoso, estridente,"
5810,"áspero, con los nudillos desnudos, con los nudillos desnudos,"
5811,con evolución a
5812,"desordenado, desordenado,"
5813,organizado
5814,metódico
5815,"bien conducido,"
5816,"desorganizado, desorganizado,"
5817,"molesto, desordenado, confundido, roto,"
5818,"desordenado, caótico,"
5819,"snafu, jodido,"
5820,embrollado
5821,poco metódico
5822,"incorporado, corporativo,"
5823,"desorganizado, desorganizado,"
5824,Coordinación alterada
5825,"desformado,"
5826,no constituido(s)/a(s) en sociedad
5827,sin estructura
5828,ambiguo
5829,"regulado,"
5830,ordinaria
5831,"mediocre, mediocre, regular, medio,"
5832,"banausic,"
5833,"indescriptible, sin carácter,"
5834,frecuente
5835,trivialidad
5836,"cortar y secar, cortar y secar,"
5837,"workaday, ordinario, rutina, cotidiano, mundano, todos los días,"
5838,"regular, indiferente,"
5839,"normal, corriente, corriente, explotación minera,"
5840,extraordinario
5841,bonzer
5842,"superando, prodigioso, olímpico, excepcional, superando,"
5843,"maravilloso, maravilloso, tremendo, tremendo, estrepitoso, maravilloso, maravilloso, aullante, grandioso, fantástico,"
5844,Fenomenal
5845,"tremendo, terrible, espantoso, espantoso,"
5846,el tátara
5847,habrá.
5848,"sobrenatural, sobrenatural,"
5849,substancia pirotécnica
5850,Frecuentes
5851,"singular, notable,"
5852,algunas
5853,"maravilloso,"
5854,inorgánico
5855,inorgánico
5856,artificial
5857,minerales
5858,"ordenado, arreglado,"
5859,desordenado
5860,"desordenado,"
5861,colocación incorrecta
5862,dispuesto
5863,"desorientado,"
5864,"desorientado, anómico, alienado,"
5865,desorientador
5866,confuso
5867,aturdimiento
5868,"pasmoso,"
5869,Original
5870,"atrevida, vanguardista,"
5871,"a mano alzada, a mano alzada,"
5872,"novedoso, nuevo, fresco,"
5873,"innovador, innovador, rompedor,"
5874,"novedoso, nuevo,"
5875,"derivado,"
5876,"poco original,"
5877,"Bien gastado, trillado, cansado, gastado por el tiempo, raído, stock, gastado en la tienda, sombrero viejo, trillado, lugar común, banal,"
5878,"platitudinoso, platitudinal, cursi, bromídico,"
5879,"confeccionado, cliché,"
5880,"rancio, apolillado, polvoriento, frío,"
5881,servil
5882,ortodoxo
5883,"sancionado, canónico, canónico,"
5884,"conformista, conformista,"
5885,"establecido, convencional,"
5886,poco ortodoxo
5887,"heterodoxo, herético, disidente,"
5888,Iconoclasta
5889,"inconformista, inconformista,"
5890,"al aire libre, al aire libre, al aire libre,"
5891,Para el aire libre
5892,la humedad
5893,toldo
5894,manteado
5895,"con dosel,"
5896,"envuelto, manto, drapeado, vestido, manto,"
5897,"salpicado, salpicado, salpicado, salpicado,"
5898,"empapado, empapado,"
5899,"polvoriento, cubierto de polvo,"
5900,"salpicado de luna,"
5901,"enlucido con barro,"
5902,perítrico
5903,velo doble
5904,encerrado
5905,asfixia traumática
5906,"cubierto de nieve, cubierto de nieve, cubierto de nieve,"
5907,¡Soberbio!
5908,Tonos
5909,espesa
5910,alicatado
5911,"blanco, nevado,"
5912,descubierto
5913,"desnudos, denudados, calvos,"
5914,Desnudo
5915,sin cubrir
5916,recubierto
5917,"revestido de negro,"
5918,grasa
5919,Sin revestir
5920,techado
5921,sin hogar
5922,frondoso
5923,Bowery
5924,"foliar,"
5925,foliolar
5926,"hojas grandes, hojas grandes,"
5927,"con forma de hoja, con forma de hoja,"
5928,"como un pétalo, como un pétalo,"
5929,"hojas pinnadas, hojas pinnadas,"
5930,"hojas plateadas, hojas plateadas, hojas plateadas, hojas plateadas,"
5931,"hojas espinosas, hojas espinosas,"
5932,unifoliar
5933,"defoliado, defoliado,"
5934,Labio
5935,"sin labios, sin labios,"
5936,"abierto, abierto,"
5937,"descarado, calvo,"
5938,"crudo, desnudo,"
5939,manifiesto
5940,Visible
5941,secreto
5942,"furtivo, piso de atrás, piso de atrás,"
5943,negro
5944,"subterráneo, encubierto, subrepticio, secreto, secreto, abrazador-asaltante, agujero y esquina, capa y daga, clandestino,"
5945,secreto
5946,"enmascarado, disfrazado, encubierto,"
5947,secreto
5948,"debajo de la mesa, sub-rosa, detrás de escena,"
5949,"ulterior, subterráneo, subterráneo,"
5950,"secreto,"
5951,"no revelado, no revelado,"
5952,pagado
5953,"estipendiario, asalariado, remunerado, compensado,"
5954,Contestación pagada
5955,pendiente de pago
5956,"gratuito,"
5957,Sin pagar
5958,Pro bono publico
5959,Alquiler gratuito
5960,"no remunerado, no remunerado,"
5961,doloroso
5962,dolorido
5963,"agonizado, agonizado,"
5964,"tortuoso, tortuoso, tortuoso, desgarrador, insoportable, agonizante, agonizante,"
5965,"amargo, mordaz,"
5966,"irritado, irritado,"
5967,Conmovedor
5968,picazón
5969,"desgarrador, trasiego,"
5970,excoriación en silla de montar
5971,"tierna, dolorida, sensible, cruda,"
5972,traumática
5973,indoloro
5974,"indoloro, indoloro,"
5975,pintadas
5976,"barnizado, manchado,"
5977,encalado
5978,sin pintar
5979,"inacabado, desnudo,"
5980,sin limpiar
5981,"sin barnizar, sin teñir,"
5982,coloreado
5983,sin pintar
5984,sin ruta
5985,"representado, delineado, delineado,"
5986,"sin línea,"
5987,"inédito, inédito,"
5988,no utilizada (línea de crédito)
5989,"imprimible,"
5990,"apetitoso, sabroso,"
5991,incomible
5992,salobre
5993,"desagradable, desagradable, desagradable,"
5994,"tangible, palpable,"
5995,perceptible
5996,impalpable
5997,"sutil, esquivo,"
5998,paralela
5999,antiparalela
6000,"no intersectantes, no convergentes,"
6001,"en ángulo oblicuo,"
6002,"perdonable,"
6003,"venial, perdonable, excusable,"
6004,expiable
6005,imperdonable
6006,"mortal, mortal,"
6007,"imperdonable, imperdonable,"
6008,"inexpiable,"
6009,Atraso
